date,equity
1971-01-01,1.1671590690073315
1970-10-14,1.1840560878986024
1970-10-16,1.1914060108393076
1970-11-04,1.2028182053270056
1970-11-11,1.2053110782870387
1970-11-20,1.1993011611888318
1970-11-27,1.2002684768191956
1970-12-15,1.200428414938006
1970-12-18,1.2118037033368703
1970-12-31,1.2041351609270359
1971-01-15,1.172239940407508
1971-01-06,1.182086755906931
1971-01-18,1.166082970141877
1971-02-19,1.1468862393804766
1971-01-20,1.1546446539069959
1971-01-25,1.187555322247161
1971-01-29,1.1971486729048977
1971-02-01,1.1986925476249757
1971-02-02,1.2044225249421847
1971-02-09,1.2082295109471612
1971-02-18,1.2124700933365646
1971-02-24,1.2078515862864299
1971-03-04,1.2240780360530352
1971-06-04,1.3143226969744695
1971-03-12,1.3222850089979048
1971-03-16,1.3325988320680886
1971-03-18,1.3439655167920321
1971-03-24,1.3574253227498703
1971-04-06,1.2831454915797955
1971-04-12,1.2866709205729348
1971-04-16,1.2961552321259757
1971-04-23,1.3172516770403944
1971-04-27,1.3396209215888664
1971-05-05,1.3257420397966495
1971-05-06,1.3402212090638805
1971-05-13,1.3309908324714084
1971-05-20,1.3143257224703195
1971-05-28,1.2999675610185586
1971-06-17,1.2598533250894304
1971-07-30,1.2255328246563937
1971-06-24,1.2304958379297728
1971-06-25,1.2380228710066699
1971-07-08,1.2505528900285368
1971-07-15,1.2462665106046686
1971-07-23,1.2467132243149632
1971-07-30,1.238001309502163
1971-08-02,1.2455521972267753
1971-08-12,1.2440575345901033
1971-10-22,1.27659736559336
1971-09-03,1.2566332972862124
1971-09-16,1.2370213632997606
1971-09-23,1.2396835052339725
1971-09-27,1.244674986641333
1971-09-30,1.2558678293057355
1971-10-25,1.216245142965289
1971-10-29,1.208668102649652
1971-11-11,1.1813176701554085
1971-11-12,1.166489884401575
1971-11-17,1.165090096540293
1971-11-26,1.1780757248696265
1972-03-03,1.2355500944419335
1971-12-28,1.2427660448077138
1971-12-31,1.2412747255539445
1972-01-11,1.2509485956886943
1972-01-19,1.2494474573738679
1972-01-27,1.2439888438026674
1972-02-16,1.215625835948618
1972-02-24,1.229183770323515
1972-02-29,1.2277087497991268
1972-03-15,1.198036479166346
1972-06-09,1.2492374613208672
1972-03-23,1.2652130837870692
1972-04-05,1.2750362384298748
1972-04-13,1.3004779780710918
1972-04-28,1.2693610914534708
1972-05-05,1.2707671986817664
1972-05-17,1.2815399203646944
1972-05-23,1.2924041193809976
1972-06-05,1.2661379677079558
1972-06-14,1.2566065633497612
1972-07-21,1.2576698293944537
1972-06-21,1.2846857359288386
1972-07-06,1.265704940460831
1972-07-25,1.2245953108688499
1972-08-01,1.2308439283836774
1972-09-08,1.2118467498449204
1972-08-02,1.2236472231422475
1972-08-11,1.249099234754605
1972-08-14,1.2542918277126458
1972-08-17,1.2578828111045453
1972-08-25,1.2472643787225712
1972-08-31,1.2759205244124934
1972-09-14,1.2546400322154525
1972-09-15,1.2400316516196728
1972-12-15,1.2892317302635725
1972-09-22,1.3186261975550924
1972-09-28,1.328169870583785
1972-10-10,1.296217879679961
1972-10-19,1.304842260803664
1972-10-26,1.3183102963331133
1972-11-01,1.341934181211791
1972-11-06,1.3545999300054463
1972-11-13,1.3748496761278666
1972-11-14,1.3834927556369268
1972-11-16,1.404221377453353
1972-11-30,1.416125703280838
1972-12-11,1.4201933434021163
1972-12-22,1.4240709994393947
1973-01-05,1.3938918634355888
1973-01-09,1.386008766933831
1973-01-26,1.364455663258882
1973-01-18,1.3628183164629715
1973-01-30,1.324015162216044
1973-02-07,1.268731594068053
1973-02-12,1.290276963320045
1973-03-02,1.2769889282564773
1973-02-20,1.3120474703145144
1973-03-02,1.2821556159440253
1973-03-23,1.2498045194927057
1973-03-26,1.2276654897689503
1973-05-04,1.2071118301133787
1973-04-06,1.2178083091495748
1973-04-19,1.2276533059399457
1973-05-01,1.2090058139570954
1973-06-22,1.195846916957675
1973-05-16,1.1887323019842633
1973-05-21,1.2257646570372094
1973-05-24,1.2972560103880768
1973-06-05,1.3158748451168214
1973-06-20,1.3142957953026813
1973-06-25,1.3179406879434692
1973-07-06,1.3055735688307644
1973-07-11,1.2936311469224273
1973-08-17,1.2753955956239391
1973-07-18,1.30787571331849
1973-08-02,1.321794267440335
1973-08-06,1.3285271632320366
1973-08-13,1.336980578578868
1973-08-16,1.347439221695897
1973-08-23,1.327776233625006
1973-09-14,1.326182902144656
1973-09-17,1.3389934129961278
1973-11-30,1.417204736061446
1973-10-01,1.4129562236678892
1973-10-11,1.4099453303910734
1973-10-22,1.3923915140531185
1973-10-26,1.414253923690211
1973-11-02,1.418031518446631
1973-11-08,1.382578386985961
1973-11-16,1.4209939676270493
1973-11-29,1.43220698945098
1973-12-07,1.307727694182686
1973-12-14,1.2776975859264905
1973-12-18,1.3075616956447806
1974-03-22,1.3996570409054012
1974-01-21,1.2769515518665484
1974-02-12,1.2304971447980106
1974-02-19,1.2348450291560393
1974-02-26,1.229490800833335
1974-03-04,1.233790105267746
1974-03-19,1.2439902277548456
1974-03-25,1.2626420846847681
1974-04-04,1.2194473253184261
1974-04-12,1.2141677834581204
1974-04-11,1.2203787372538424
1974-04-18,1.204832989646978
1974-05-06,1.2033871900594018
1974-05-24,1.1606261580003214
1974-05-16,1.17275541575749
1974-05-29,1.1713481092585811
1974-05-31,1.1460713203036899
1974-06-12,1.155440425595759
1974-06-20,1.1407218921743238
1974-07-09,1.0415767111319878
1974-08-16,1.0154598301110545
1974-08-06,1.0059405180106071
1974-08-20,1.013234294072397
1974-09-05,0.9946981710757112
1974-09-17,0.9984368420335018
1974-11-22,1.0974817767632252
1974-09-24,1.1134934582642129
1974-10-07,1.1482705674634055
1974-10-29,1.1786909046506668
1974-11-07,1.182257020662813
1974-11-22,1.1091058637933076
1974-12-10,1.0794573402343732
1974-12-17,1.103954636568974
1975-03-21,1.2247676259945846
1974-12-26,1.2328415486823099
1975-01-09,1.2820268600026163
1975-01-16,1.259556993407866
1975-02-03,1.2742400059094998
1975-02-06,1.32788471229853
1975-03-07,1.2909920458189512
1975-03-19,1.2894428553639685
1975-04-04,1.2659475604419748
1975-06-20,1.449959445085549
1975-04-14,1.46672999892908
1975-04-16,1.5147822568438452
1975-05-02,1.4039002091860844
1975-05-08,1.4227604100451012
1975-05-14,1.421053097553047
1975-05-19,1.4544356763703652
1975-05-21,1.4680905740322028
1975-05-27,1.4846805575508766
1975-05-29,1.5942500177416994
1975-06-03,1.6128344179485168
1975-06-05,1.6678226648111043
1975-06-16,1.6091785084128305
1975-06-23,1.630101592159561
1975-08-01,1.5925730526515378
1975-07-03,1.618770259995922
1975-07-18,1.6037025714136897
1975-07-30,1.57180259126259
1975-08-14,1.4651308195254376
1975-08-22,1.4142643238268358
1975-08-22,1.4205729649986445
1975-09-05,1.3658299796455646
1975-08-29,1.370446308767737
1975-09-18,1.3055501505581
1975-10-03,1.2739863562687628
1975-09-19,1.2777658491256934
1975-10-06,1.2762325301067425
1975-10-09,1.2822083012477128
