date,equity
1977-05-27,4.255775889215008
1977-08-05,4.488157284077795
1977-11-04,4.7997998742240835
1977-12-02,4.5695198204883205
1978-01-27,4.447552270152087
1978-04-28,6.132966038395675
1978-06-23,6.022572649704553
1978-08-25,6.364797653978265
1978-10-27,6.352068058670308
1978-11-10,5.993162079780572
1978-12-01,5.593127333991803
1979-03-16,6.523941674154556
1979-06-15,6.708588993053354
1979-07-20,5.622911752223798
1979-10-12,6.515350217441612
1979-10-26,5.934591922671227
1980-02-01,10.218539245328296
1980-03-21,11.096215967696573
1980-06-20,11.456664884585173
1980-09-19,30.52819302912462
1980-11-21,28.968011341200214
1980-12-12,26.533793138184983
1981-02-06,24.919914190838906
1981-05-08,27.94842408012206
1981-07-17,27.892527231961814
1981-09-25,23.852095430074773
1982-01-01,28.391335878247325
1982-04-02,43.90400712671803
1982-05-14,41.854006675355144
1982-06-25,42.624466178071884
1982-08-13,40.17118433243806
1982-11-12,45.922071364731444
1983-02-11,60.003698685092914
1983-03-11,54.883365181471405
1983-05-27,58.58999139419091
1983-07-29,61.06856978517962
1983-08-19,53.845430976518585
1983-11-18,56.90511880971967
1983-12-09,52.0489949623397
1984-02-03,49.131412984501964
1984-02-17,48.25328948843397
1984-05-18,49.50460679148726
1984-05-25,41.43656499228207
1984-06-15,41.93731081569468
1984-09-21,47.230014591417394
1984-11-09,46.78827372815474
1985-02-08,56.27783382289122
1985-05-10,67.61258140276438
1985-08-09,74.6701843406621
1985-08-16,60.86166327422992
1985-09-06,53.977487344965866
1985-11-01,52.44907921946899
1986-01-31,73.22196657618515
1986-02-14,70.8122840779376
1986-02-21,65.94983944572161
1986-04-11,63.126114772021204
1986-04-25,60.149005746321365
1986-06-20,58.52498398938316
1986-07-11,53.47209645916992
1986-09-19,59.14591945102671
1986-10-24,54.92840547195449
1986-11-21,48.71539249746008
1986-12-26,47.0903232058878
1987-03-27,94.08646576536383
1987-04-17,77.4332223005046
1987-05-01,70.0512503363159
1987-07-03,75.13885322189525
1987-10-02,104.43487617429844
1987-10-23,70.04731967399762
1988-02-05,89.23062839090306
1988-02-12,44.43685293866972
1988-05-13,64.49268379635987
1988-08-12,96.61004588711083
1988-11-11,162.32835492074108
1988-12-02,124.54329762149109
1989-03-03,146.71200352915284
1989-03-24,138.5590084398521
1989-05-12,103.64213831300938
1989-05-26,95.46238185845957
1989-06-23,86.16801466384216
1989-08-25,87.77846405995753
1989-09-29,85.87611776130964
1989-10-20,81.93787487996453
1989-10-27,73.48266655306533
1989-12-29,78.98821258745221
1990-03-16,79.36393812823009
1990-04-06,71.47228322131177
1990-07-06,77.6907431226829
1990-07-27,74.42773646372247
1990-08-03,65.96048793224223
1990-10-12,65.82856695637774
1991-01-11,82.96341918807227
1991-04-12,126.48562831553839
1991-06-14,167.25502299908194
1991-06-28,139.04470070951666
1991-08-30,117.3751188912489
1991-10-18,117.14036865346641
1991-12-06,95.98819401070674
1991-12-13,83.7976847893341
1992-02-14,85.46173280312885
1992-03-13,71.04720893771037
1992-03-27,66.90244744196079
1992-06-19,66.60385788253373
1992-08-28,72.8824120111365
1992-10-02,70.94445672782398
1993-01-01,87.49539043286427
1993-02-12,93.57007039720312
1993-05-14,96.48127695830286
1993-08-13,117.8171745444837
1993-08-27,114.82018660490084
1993-10-01,94.84147413564808
1993-10-15,85.3012233148481
1993-11-12,70.07746516379184
1993-11-26,63.80552581634264
1994-02-25,111.53205912696693
1994-04-01,111.308995008713
1994-04-15,101.81062170108913
1994-05-20,87.35349897192232
1994-08-19,95.63236577449007
1994-11-18,129.76078069588308
1995-01-13,121.10250310239533
1995-04-14,133.8355662857329
1995-07-14,173.5447526151336
1995-07-28,152.53757351286362
1995-09-29,145.74153779082243
1995-10-27,133.91040961848253
1995-11-17,119.78978780423013
1996-02-02,121.35972785111548
1996-05-03,169.3284071307879
1996-07-05,173.1546957079003
1996-07-12,139.12300095010426
1996-07-19,130.4973826575568
1996-08-16,123.78739113029752
1996-11-15,147.51441376585714
1997-02-14,197.23656008421634
1997-03-21,159.4036658369513
1997-06-13,181.856810767699
1997-08-01,173.09965140758146
1997-10-24,157.78156282425272
1997-10-31,153.2472572124553
1997-12-19,149.6602403723815
1998-02-20,146.0351367722505
1998-05-22,174.1660063653106
1998-07-24,175.9287774600383
1998-07-31,124.3613589810239
1998-08-14,110.44654357791792
1998-08-28,103.05724501815683
1998-11-06,102.85113052812052
1998-12-04,93.17016267076882
1999-01-15,86.71275370412553
1999-02-26,81.43858249497025
1999-05-28,96.43910690580023
1999-07-09,94.81111354828249
1999-08-06,81.92357432811238
1999-11-05,95.7919693103693
2000-01-07,103.62619901667139
2000-04-07,240.5243791637725
2000-07-07,295.54901305436533
2000-09-22,303.35979453675003
2000-11-17,285.961942408742
2000-12-15,237.42804364646904
2001-01-26,211.0796007802179
2001-03-02,199.75294877958933
2001-03-23,167.70427903295726
2001-06-08,171.88164172683517
2001-08-31,180.05213084953073
2001-10-05,170.15080416550504
2001-11-09,127.27280931130137
2001-12-28,116.90551152501263
2002-03-29,119.10723199206703
2002-05-31,123.79759577849968
2002-06-28,108.18766513949925
2002-08-02,97.3516449981855
2002-08-16,93.94754688540758
2002-08-30,86.66007027928767
2002-11-29,140.42020720903142
2003-01-24,133.19149428593593
2003-03-07,126.47583156878426
2003-03-28,122.83080414711885
2003-04-25,115.37126306709172
2003-07-25,268.48815435814464
2003-10-24,357.9886898698963
2003-12-26,355.53453298722576
2004-01-30,308.48669062686366
2004-03-19,309.0363231977661
2004-05-07,317.22915675113614
2004-07-09,331.25641329247617
2004-08-20,321.3988127243838
2004-10-08,310.9572705806353
2005-01-07,388.07467368463284
2005-03-11,411.6305258171007
2005-04-22,375.32053703621204
2005-05-06,339.27783933132804
2005-08-05,411.0756022122862
2005-10-14,423.6076031785271
2005-12-02,449.0333993894447
2006-01-06,423.2357701198366
2006-01-20,409.36313939593856
2006-02-17,386.75372746341145
2006-05-19,441.37729967114905
2006-07-28,438.4699093826565
2006-10-27,496.60405055809656
2006-12-15,497.53567175790096
2007-03-16,557.8717359619498
2007-04-06,459.1284320463353
2007-07-06,608.3630577966845
2007-08-10,488.44135218978914
2007-08-31,427.60064102692814
2007-09-07,394.120518174515
2007-11-23,429.4137361340956
2008-01-18,418.0279220644064
2008-02-01,385.1828491535165
2008-02-08,358.87552252759633
2008-05-09,560.4308405160932
2008-07-04,546.2025609554908
2008-10-03,545.1101558335798
2008-10-10,509.4845152440393
2008-11-07,433.4694193503352
2009-01-02,437.61368283744525
2009-01-16,412.9690680673391
2009-04-03,398.3880514589925
2009-04-17,332.449444106038
2009-05-29,328.19825464293973
2009-07-10,285.3449483899768
2009-10-09,411.37096381572917
2009-10-30,367.0684016332898
2010-01-01,381.8795081133537
2010-04-02,394.33196350871543
2010-05-14,358.1771960703072
2010-08-13,484.9476324292035
2010-10-22,680.0767461241879
2010-11-26,659.3987432229926
2011-01-14,671.8533158183858
2011-03-18,636.1727645206877
2011-04-15,598.4499914535446
2011-06-10,627.8203402903223
2011-06-17,544.9647064304272
2011-07-15,524.0396693352601
2011-08-12,415.29701544096986
2011-09-23,384.72366628669323
2011-11-18,189.6878060119602
2011-12-16,131.1665752796788
2012-03-02,149.34954903097898
2012-05-11,158.4543309231513
2012-05-18,152.09882640038782
2012-08-17,348.5574115376169
2012-11-16,377.8328447427831
2013-02-15,911.9866388221318
2013-02-22,840.7288382984957
2013-04-19,839.0473806218987
2013-06-28,881.712441880079
2013-08-30,965.7526628467301
2013-11-15,990.2708679233502
2014-01-24,1023.1181642362983
2014-03-28,857.1743912483356
2014-06-27,1068.0289654456226
2014-07-11,904.2452693007798
2014-08-15,870.6140297401325
2014-09-19,834.0952472403529
2014-11-21,826.6604974608197
2014-12-19,705.2013089245586
2015-01-16,660.7504576089483
2015-03-06,654.5163292444898
2015-04-24,635.079762977518
2015-06-12,618.6491915004702
2015-07-24,592.1398660120236
2015-10-02,730.282653565967
2016-01-01,898.3641979614787
2016-01-22,817.0662131087877
2016-02-12,704.9647560986323
2016-05-13,653.2760714324155
2016-06-03,630.8960441460117
2016-08-26,658.059770502084
2016-09-16,630.2158889736633
2016-10-28,529.0733112382742
2016-11-25,494.9480826634055
2017-01-13,493.9581864980787
2017-04-07,781.0833968971664
2017-06-30,821.9666274406948
2017-09-29,795.1941821322764
2017-12-15,888.4516876536732
2017-12-22,789.1401648987007
2018-02-09,800.8895556972911
2018-03-02,719.1987683411485
2018-03-30,598.1060571792558
2018-04-20,563.0735483993108
2018-05-18,475.81153490085995
2018-08-10,506.18293429965655
2018-11-09,588.7232202986432
2018-12-07,529.6898220838906
2019-01-18,485.0088628002321
2019-03-08,454.84847166936987
2019-05-03,408.45392755909415
2019-08-02,583.7614303695716
2019-09-06,482.4218199443709
2019-10-25,461.6110541548969
2020-01-24,579.0575464530377
2020-02-28,544.1426839776593
2020-04-17,320.86279832770225
2020-06-26,283.37287051627726
2020-08-14,277.2497991758374
2020-09-04,216.9571305587414
2020-10-30,181.7753391501486
2021-01-29,258.04805799766433
2021-03-05,182.2304864910063
2021-06-04,243.78290636050363
2021-06-18,217.52965388782403
2021-07-30,175.9270708137825
2021-10-08,220.12711202200023
2021-11-19,225.86587718008417
2022-01-21,214.9955095797885
2022-03-04,208.95561866123086
2022-03-25,206.98871649168925
2022-03-25,206.57473905870586
